label,message,label_encoded,clean_message
ham,Should i buy him a blackberry bold 2 or torch. Should i buy him new or used. Let me know. Plus are you saying i should buy the  &lt;#&gt; g wifi ipad. And what are you saying about the about the  &lt;#&gt; g?,0,should i buy him a blackberry bold or torch should i buy him new or used let me know plus are you saying i should buy the ltgt g wifi ipad and what are you saying about the about the ltgt g
ham,But you were together so you should be thinkin about him,0,but you were together so you should be thinkin about him
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.,0,hiya hows it going in sunny africa hope u r avin a good time give that big old silver back a big kiss from me
ham,At WHAT TIME should i come tomorrow,0,at what time should i come tomorrow
spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,1,wanna have a laugh try chitchat on your mobile now logon by txting the word chat and send it to no cm po box london wa zf pmsg rcvd
ham,"CHA QUITEAMUZING THATSCOOL BABE,PROBPOP IN & CU SATTHEN HUNNY 4BREKKIE! LOVE JEN XXX. PSXTRA LRG PORTIONS 4 ME PLEASE ",0,cha quiteamuzing thatscool babeprobpop in cu satthen hunny brekkie love jen xxx psxtra lrg portions me please
ham,Omg how did u know what I ate?,0,omg how did u know what i ate
spam,URGENT! This is the 2nd attempt to contact U!U have WON £1000CALL 09071512432 b4 300603t&csBCM4235WC1N3XX.callcost150ppmmobilesvary. max£7. 50,1,urgent this is the nd attempt to contact uu have won call b tcsbcmwcnxxcallcostppmmobilesvary max
ham,:( but your not here....,0,but your not here
ham,Not directly behind... Abt 4 rows behind ü...,0,not directly behind abt rows behind
spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066,1,congratulations ur awarded of cd vouchers or gift guaranteed free entry wkly draw txt music to
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records",1,had your contract mobile mnths latest motorola nokia etc all free double mins text on orange tariffs text yes for callback no to remove from records
spam,"Urgent! call 09066350750 from your landline. Your complimentary 4* Ibiza Holiday or 10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150 ppm 18+",1,urgent call from your landline your complimentary ibiza holiday or cash await collection sae tcs po box sk wp ppm
ham,No plans yet. What are you doing ?,0,no plans yet what are you doing
ham,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.,0,hi my engagement has been fixd on ltgt th of next month i know its really shocking bthmm njan vilikkamt ws al of a sudn
ham,Not course. Only maths one day one chapter with in one month we can finish.,0,not course only maths one day one chapter with in one month we can finish
ham,Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),0,wow didnt think it was that common i take it all back ur not a freak unless u chop it off
ham,Noooooooo please. Last thing I need is stress. For once in your life be fair.,0,noooooooo please last thing i need is stress for once in your life be fair
spam,U have a Secret Admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09065171142-stopsms-08718727870150ppm,1,u have a secret admirer who is looking make contact with ufind out who they rreveal who thinks ur so specialcall on stopsmsppm
ham,"I'll see if I can swing by in a bit, got some things to take care of here firsg",0,ill see if i can swing by in a bit got some things to take care of here firsg
ham,I wanted to wish you a Happy New Year and I wanted to talk to you about some legal advice to do with when Gary and I split but in person. I'll make a trip to Ptbo for that. I hope everything is good with you babe and I love ya :),0,i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person ill make a trip to ptbo for that i hope everything is good with you babe and i love ya
ham,Have you not finished work yet or something?,0,have you not finished work yet or something
ham,Right it wasnt you who phoned it was someone with a number like yours!,0,right it wasnt you who phoned it was someone with a number like yours
ham,It's ok i wun b angry. Msg u aft i come home tonight.,0,its ok i wun b angry msg u aft i come home tonight
ham,I had a good time too. Its nice to do something a bit different with my weekends for a change. See ya soon,0,i had a good time too its nice to do something a bit different with my weekends for a change see ya soon
ham,Yo sorry was in the shower sup,0,yo sorry was in the shower sup
ham,"Carlos is down but I have to pick it up from him, so I'll swing by usf in a little bit",0,carlos is down but i have to pick it up from him so ill swing by usf in a little bit
ham,Full heat pa:-) i have applyed oil pa.,0,full heat pa i have applyed oil pa
ham,I'm stuck in da middle of da row on da right hand side of da lt... ,0,im stuck in da middle of da row on da right hand side of da lt
ham,Have you laid your airtel line to rest?,0,have you laid your airtel line to rest
ham,Hi did u decide wot 2 get 4 his bday if not ill prob jus get him a voucher frm virgin or sumfing ,0,hi did u decide wot get his bday if not ill prob jus get him a voucher frm virgin or sumfing
spam,FreeMsg: Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop,1,freemsg txt call to no claim your reward of hours talk time to use from your phone now subscribegbpmnth inc hrs stoptxtstop
ham,"Hey j! r u feeling any better, hopeSo hunny. i amnow feelin ill & ithink i may have tonsolitusaswell! damn iam layin in bedreal bored. lotsof luv me xxxx",0,hey j r u feeling any better hopeso hunny i amnow feelin ill ithink i may have tonsolitusaswell damn iam layin in bedreal bored lotsof luv me xxxx
ham,And I don't plan on staying the night but I prolly won't be back til late,0,and i dont plan on staying the night but i prolly wont be back til late
ham,THANX 4 PUTTIN DA FONE DOWN ON ME!!,0,thanx puttin da fone down on me
ham,"I need an 8th but I'm off campus atm, could I pick up in an hour or two?",0,i need an th but im off campus atm could i pick up in an hour or two
ham,"Oh... Haha... Den we shld had went today too... Gee, nvm la... Kaiez, i dun mind goin jazz oso... Scared hiphop open cant catch up... ",0,oh haha den we shld had went today too gee nvm la kaiez i dun mind goin jazz oso scared hiphop open cant catch up
ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!,0,been running but only managed minutes and then needed oxygen might have to resort to the roller option
ham,We live in the next  &lt;#&gt; mins,0,we live in the next ltgt mins
ham,Y de asking like this.,0,y de asking like this
ham,Just glad to be talking to you.,0,just glad to be talking to you
ham,Wat time ü finish?,0,wat time finish
ham,Sorry da. I gone mad so many pending works what to do.,0,sorry da i gone mad so many pending works what to do
ham,How much you got for cleaning,0,how much you got for cleaning
ham,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30,0,hows my favourite person today r u workin hard couldnt sleep again last nite nearly rang u at
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,sunshine quiz win a super sony dvd recorder if you canname the capital of australia text mquiz to b
ham,Ü called dad oredi...,0,called dad oredi
ham,Good. do you think you could send me some pix? I would love to see your top and bottom...,0,good do you think you could send me some pix i would love to see your top and bottom
ham,Nvm... I'm going to wear my sport shoes anyway... I'm going to be late leh.,0,nvm im going to wear my sport shoes anyway im going to be late leh
ham,"Sorry, I'll call later In meeting.",0,sorry ill call later in meeting
ham,THIS IS A LONG FUCKIN SHOWR,0,this is a long fuckin showr
ham,"Received, understood n acted upon!",0,received understood n acted upon
ham,They finally came to fix the ceiling.,0,they finally came to fix the ceiling
ham,"U need my presnts always bcz U cant mis love. ""jeevithathile irulinae neekunna prakasamanu sneham"" prakasam ennal prabha 'That mns prabha is'LOVE' Got it. Dont mis me....",0,u need my presnts always bcz u cant mis love jeevithathile irulinae neekunna prakasamanu sneham prakasam ennal prabha that mns prabha islove got it dont mis me
ham,Jus finish blowing my hair. U finish dinner already?,0,jus finish blowing my hair u finish dinner already
ham,I'm on the bus. Love you,0,im on the bus love you
ham,Lol ... I knew that .... I saw him in the dollar store,0,lol i knew that i saw him in the dollar store
